title,company,experience,location,salary,description,skills,url,search_role
Data Engineer / Analyst,We Shine Academy,0-3 Yrs,Chennai,Not disclosed,We Shine Academic is looking for Data Engineer / Analyst to join our dynamic team and e...,"hive, python, data analysis, data analytics, oracle, scala, data mining, data warehousing",https://www.naukri.com/job-listings-data-engineer-analyst-we-shine-academic-chennai-0-to-3-years-080125502324,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Bengaluru,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, design, business analytics, 134573",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-bengaluru-5-to-8-years-100226925170,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Bengaluru,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, build tool, 135016, design",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-bengaluru-5-to-8-years-100226925056,data-analyst
Data Analyst,Fossil Group,5-8 Yrs,Bengaluru(Brookefield),Not disclosed,Employment Type: Full TimeExperience: 58 Years. Mode : Hybrid ( Mond- Thurs ) Work from...,"Power Bi, Bigquery, Data Modeling, SQL, Star Schema, Snowflake, Dimensional Modeling, Python",https://www.naukri.com/job-listings-data-analyst-fossil-group-bengaluru-5-to-8-years-170226034496,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Bengaluru,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, design, business analytics, data integration",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-bengaluru-5-to-8-years-100226926907,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Bengaluru,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, build tool, design, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-bengaluru-5-to-8-years-100226925245,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Bengaluru,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, 134575, design, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-bengaluru-5-to-8-years-100226925139,data-analyst
FHIR-Data Analyst,Infosys,5-10 Yrs,Bengaluru,Not disclosed,"Bachelor of Engineering, BCA, BTech, MBA, MTech, MCA . Service Line At least 1 year of ...","data analyst, issue resolution, business analyst, knowledge management, sql, healthcare, analytics, customer satisfaction",https://www.naukri.com/job-listings-fhir-data-analyst-infosys-limited-bengaluru-5-to-10-years-100226932352,data-analyst
Data Analyst,Virtusa,7-11 Yrs,Mumbai,Not disclosed,"Experience with cloud platforms (Azure, AWS) - including Object storage, compute, netwo...","data analyst, python, oracle, data warehousing, power bi, data engineering, sql, r",https://www.naukri.com/job-listings-data-analyst-virtusa-consulting-services-pvt-ltd-mumbai-7-to-11-years-180226919729,data-analyst
Data Analyst,Iris Software,6-8 Yrs,"Hybrid - Pune, Chennai, Delhi / NCR",Not disclosed,We are seeking a highly skilled and experienced Senior Data Analyst to join our dynami...,"Power Bi, Snowflake, Tableau, Data Analytics, SQL, ETL, Analytics, Data analysis",https://www.naukri.com/job-listings-data-analyst-iris-software-pune-chennai-delhi-ncr-6-to-8-years-050226027140,data-analyst
Data Analyst,SP Software,4-6 Yrs,"Hybrid - Gurugram, Bengaluru",Not disclosed,Experience in healthcare analytics and digital marketing data analysis preferred. . Str...,"SQL, Snowflake, Data Warehousing, Python, Warehouse, Data analysis, Data",https://www.naukri.com/job-listings-data-analyst-sp-software-gurugram-bengaluru-4-to-6-years-190226035652,data-analyst
Data Governance Analyst,Data Economy,3-8 Yrs,"Hyderabad, Pune",Not disclosed,"Requirements . Education: . Bachelor\degree\ in Computer Science, Information Systems, ...","Computer science, Health insurance, Data management, Analytical, data governance, Issue resolution, Informatica, Operations",https://www.naukri.com/job-listings-data-governance-analyst-dataeconomy-hyderabad-pune-3-to-8-years-200226505568,data-analyst
Data Analyst,Plumgoodness,1-3 Yrs,Bengaluru,Not disclosed,Healthcare in India is seeing a phenomenal shift with inflation in healthcare costs 3x ...,"insurance, modeling, bi, anomaly detection, fintech, dashboards, sql, salesforce",https://www.naukri.com/job-listings-data-analyst-plumgoodness-bengaluru-1-to-3-years-160226501181,data-analyst
Data Analyst,Top IT Software Company,0-3 Yrs,"Padra, Anand, Vadodara",1-2.25 Lacs PA,"Analyze large datasets to identify trends, patterns & insights. Prepare clear & accurat...","Data Collection, Data Analysis, Data Research, Power Bi, Data Interpretation, Data Management, Data Cleansing, Data Extraction",https://www.naukri.com/job-listings-data-analyst-samarthjobs-consultants-padra-anand-vadodara-0-to-3-years-311025007554,data-analyst
Data Analyst - PowerBI,Lumina Datamatics,2-5 Yrs,"Thane, Pune, Mumbai (All Areas)(SEEPZ +1)",5-10 Lacs PA,Immediate Hiring | Senior Executive / Associate BI Power BI | Mumbai | US ShiftWe are l...,"PowerBI, sql, advance sql, Power Bi, Python, Data, Data analysis, Bi",https://www.naukri.com/job-listings-data-analyst-powerbi-lumina-datamatics-thane-pune-mumbai-all-areas-2-to-5-years-110226015640,data-analyst
Data Analyst || Noida || Good Communication,Sunrise Job Consultancy,8-13 Yrs,Delhi / NCR,6-12 Lacs PA,Develop Power BI dashboards & DAX models Perform ETL using Power Query Advanced Excel &...,"Data Analysis, Data Analyst, Power Bi, Data Analytics, SQL, Communication skills, Analysis, Bi",https://www.naukri.com/job-listings-data-analyst-noida-good-communication-sunrise-consultancy-dehradun-delhi-ncr-8-to-13-years-130226014253,data-analyst
Data Analyst,Cindrebay School Of Fashion & Interior Design,1-4 Yrs,"Kochi, Kolkata, Kannur, Indore, Nagpur, Hyderabad, Pune, Lucknow, Kozhikode, Coimbatore, Bengaluru, Thiruvananthapuram",Not disclosed,"Bachelor s Degree from an accredited university or college in Computer Science, Mathema...","database maintenance, python, data analytics, data analysis, design development, information management, mathematics, data mining",https://www.naukri.com/job-listings-data-analyst-cindrebay-school-of-fashion-interior-design-kochi-kolkata-kannur-indore-nagpur-hyderabad-pune-lucknow-kozhikode-coimbatore-bengaluru-thiruvananthapuram-1-to-4-years-061125502137,data-analyst
Data Analyst,BondScanner,1-5 Yrs,Bengaluru(HSR Layout),6-9 Lacs PA,"Roles and ResponsibilitiesManage data warehouses, ensuring efficient storage and retrie...","Management Reporting, Data Analysis, Marketing Analytics, SQL, Python, Google Analytics, Data Management, Tableau",https://www.naukri.com/job-listings-data-analyst-headstart-manpower-consultants-bengaluru-1-to-5-years-190226027221,data-analyst
Data Analyst L4,Wipro,5-8 Yrs,Hyderabad,Not disclosed,About The Role  Role Purpose   The purpose of this role is to interpret data and turn ...,"data analyst, analytics, 119761, automation, c, data validation, design, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-hyderabad-5-to-8-years-090226922658,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Hyderabad,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, design, business analytics, data integration",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-hyderabad-5-to-8-years-100226926895,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Hyderabad,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, design, 131604, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-hyderabad-5-to-8-years-100226926850,data-analyst
Data Analyst L4,Wipro,5-8 Yrs,Hyderabad,Not disclosed,About The Role  Role Purpose   The purpose of this role is to interpret data and turn ...,"data analyst, analytics, automation, c, data validation, design, business analytics, 114469",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-hyderabad-5-to-8-years-090226922657,data-analyst
Data Analyst L4,Wipro,5-8 Yrs,Hyderabad,Not disclosed,About The Role  Role Purpose   The purpose of this role is to interpret data and turn ...,"data analyst, analytics, automation, c, data validation, design, 114468, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-hyderabad-5-to-8-years-090226922645,data-analyst
DATA ANALYST L3,Wipro,3-5 Yrs,Hyderabad,Not disclosed,Experience: 3-5 Years . .,"data analyst, analytics, automation, c, data validation, design, databricks, business analytics",https://www.naukri.com/job-listings-data-analyst-l3-wipro-limited-hyderabad-3-to-5-years-100226925927,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Hyderabad,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, 131611, data validation, design, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-hyderabad-5-to-8-years-100226926188,data-analyst
Data Analyst,Borderless Softtech,5-10 Yrs,Bengaluru,Not disclosed,"Key Responsibilities               Analyze large datasets to identify trends, pa...","Computer science, Data analysis, MIS, Analytical, Advanced Excel, Data Analyst, Mathematics, data visualization",https://www.naukri.com/job-listings-data-analyst-borderless-softtech-pvt-ltd-bengaluru-5-to-10-years-160226504032,data-analyst
Data Analyst,Barclaycard Payments,3-5 Yrs,Pune,Not disclosed,"As a part of team of developers, you will deliver technology stack, using strong analyt...","hive, continuous integration, scala, pyspark, ci/cd, bitbucket, distributed computing, control-m",https://www.naukri.com/job-listings-data-analyst-barclaycard-payments-pune-3-to-5-years-130226500334,data-analyst
Data Analyst,Times Internet,3-5 Yrs,Noida,Not disclosed,"Bachelor s degree in Data Science, Statistics, Computer Science, or a related fieldExpe...","Computer science, data cleansing, Data analysis, Data modeling, Analytical, Data collection, Business intelligence, SQL",https://www.naukri.com/job-listings-data-analyst-times-internet-ltd-noida-3-to-5-years-090226503265,data-analyst
Data Analyst,Tech Mahindra,7-12 Yrs,Hybrid - Hyderabad,Not disclosed,Hands on Experience in SQL and manipulating large data sets in a database is a must Exp...,"Business Analyst, SQL Database, data analyst, Data Mapping, SQL, Mapping, Business analysis, DBMS",https://www.naukri.com/job-listings-data-analyst-tech-mahindra-hyderabad-7-to-12-years-110226032073,data-analyst
Data Analyst,Iflow,6-11 Yrs,Bengaluru,Not disclosed,Accuracy and attention to detail. Ability to manage multiple tasks and meet deadlines. ...,"Statistical programming, Stakeholder Engagement, Data analysis, Analytical, Data collection, data visualization, Business intelligence, Continuous improvement",https://www.naukri.com/job-listings-data-analyst-iflow-bengaluru-6-to-11-years-160226501875,data-analyst
Data Analyst,Jones Lang LaSalle (JLL),5-10 Yrs,Bengaluru,Not disclosed,"Bachelors degree in data science, statistics, mathematics, engineering, or a related fi...","Data analysis, Analytical, Data collection, Data quality, Investment management, data visualization, Facility management, commercial real estate",https://www.naukri.com/job-listings-data-analyst-jones-lang-lasalle-bengaluru-5-to-10-years-130226504602,data-analyst
Staff Data Analyst,Ethos Life Technologies,7-12 Yrs,Bengaluru,Not disclosed,"Qualifications and Skills . 7+ years of experience building and scaling data models, pi...","SAN, Data modeling, Diversity and Inclusion, Instrumentation, Data Analyst, Data quality, Analytics, Monitoring",https://www.naukri.com/job-listings-staff-data-analyst-ethos-life-technologies-bengaluru-7-to-12-years-160226504244,data-analyst
Mphasis is Hiring For Data Analyst,Mphasis,2-6 Yrs,Gurugram,Not disclosed,must be able to deliver and meet timelines in a fast-paced global project environmentQu...,"Capital Market, Insider Trading, SQL, GCP, Equity, Data, Data analysis, Trading",https://www.naukri.com/job-listings-mphasis-is-hiring-for-data-analyst-mphasis-gurugram-2-to-6-years-070226011994,data-analyst
Data Annotation || Analyst || Fixed- Term || Remote,Innodata India,0-5 Yrs,Remote,4.5-4.75 Lacs PA,"Job Description:We are hiring Data Annotators to review, label, and tag content used fo...","Data Annotation, Imaging, Tagging, Labels, Annotation, Analysis, Remote, Fix",https://www.naukri.com/job-listings-data-annotation-analyst-fixed-term-remote-innodata-india-noida-0-to-5-years-100226005656,data-analyst
Data Annotation || Analyst || Fixed- Term || Remote,Innodata India,0-5 Yrs,Remote,Not disclosed,"Job Description:We are hiring Data Annotators to review, label, and tag content used fo...","Data Annotation, Imaging, Tagging, Labels, Annotation, Fix, Analysis, Remote",https://www.naukri.com/job-listings-data-annotation-analyst-fixed-term-remote-innodata-india-noida-0-to-5-years-180226024944,data-analyst
Data Analyst,Amrita Vishwa Vidyapeetham,1-3 Yrs,Kollam,Not disclosed,We are seeking a highly motivated and detail-oriented Data Analyst to join our team....,"Automation, Social science, Postgresql, Data collection, Workflow, Data Analyst, Continuous improvement, Analytics",https://www.naukri.com/job-listings-data-analyst-amrita-vishwa-vidyapeetham-kollam-1-to-3-years-170226505512,data-analyst
Data Analyst,Improx Data And Cloud Consulting,0-2 Yrs,Pune,Not disclosed,"To succeed in this role, you should enjoy multi-tasking, thrive under pressure, be an o...","Operations Analyst, Data management, Coding, Data collection, Test cases, Continuous improvement, Information technology, SQL",https://www.naukri.com/job-listings-data-analyst-improx-data-and-cloud-consulting-pvt-ltd-pune-0-to-2-years-311022501968,data-analyst
Data Analyst,Kirloskar Brothers Limited,0-3 Yrs,"Indore, Dewas",Not disclosed,"Technical Skills Requirement  Strong in data analysis skills, good understanding of bus...","Power Bi, Data Analysis, Advanced Excel, Excel, Tableau, Analysis, Data, Bi",https://www.naukri.com/job-listings-data-analyst-kirloskar-brothers-limited-indore-dewas-0-to-3-years-040226014571,data-analyst
Data Analyst,Primohunt Corporate,0-3 Yrs,Pune,Not disclosed,"Data sourcing through various tools, Data export and import in excel, pooling all the d...","Analytical skills, Market study, Data analysis, Google Analytics, Coding, Database, Webtrends, Data Analyst",https://www.naukri.com/job-listings-data-analyst-primohunt-corporate-pune-0-to-3-years-110722502690,data-analyst
Data Analyst,Trigent Software,2-5 Yrs,Bengaluru,Not disclosed,Experience in HR analytics Strong hands-on experience in Data Analytics Experience with...,"Power Bi, Tableau, Data Analytics, MIS Reporting, HR Analytics, Mis Analysis, Hr Reporting, Dashboards",https://www.naukri.com/job-listings-data-analyst-trigent-software-bengaluru-2-to-5-years-280126017668,data-analyst
